folder,pdf_id,ref_link,pdf_url
785,1259,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1259,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1259/filename/folder_0785.pdf/mapsto/pdf/type/singleitem/folder_0785.pdf
786,1281,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1281,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1281/filename/folder_0786.pdf/mapsto/pdf/type/singleitem/folder_0786.pdf
787,1284,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1284,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1284/filename/folder_0787.pdf/mapsto/pdf/type/singleitem/folder_0787.pdf
788,1265,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1265,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1265/filename/folder_0788.pdf/mapsto/pdf/type/singleitem/folder_0788.pdf
789,1291,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1291,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1291/filename/folder_0789.pdf/mapsto/pdf/type/singleitem/folder_0789.pdf
790,1299,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1299,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1299/filename/folder_0790.pdf/mapsto/pdf/type/singleitem/folder_0790.pdf
791,1233,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1233,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1233/filename/folder_0791.pdf/mapsto/pdf/type/singleitem/folder_0791.pdf
792,1149,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1149,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1149/filename/folder_0792.pdf/mapsto/pdf/type/singleitem/folder_0792.pdf
793,1191,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1191,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1191/filename/folder_0793.pdf/mapsto/pdf/type/singleitem/folder_0793.pdf
794,1364,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1364,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1364/filename/folder_0794.pdf/mapsto/pdf/type/singleitem/folder_0794.pdf
795,1309,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1309,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1309/filename/folder_0795.pdf/mapsto/pdf/type/singleitem/folder_0795.pdf
796,1359,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1359,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1359/filename/folder_0796.pdf/mapsto/pdf/type/singleitem/folder_0796.pdf
797,1279,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1279,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1279/filename/folder_0797.pdf/mapsto/pdf/type/singleitem/folder_0797.pdf
798,1239,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1239,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1239/filename/folder_0798.pdf/mapsto/pdf/type/singleitem/folder_0798.pdf
799,1199,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1199,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1199/filename/folder_0799.pdf/mapsto/pdf/type/singleitem/folder_0799.pdf
800,1214,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1214,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1214/filename/folder_0800.pdf/mapsto/pdf/type/singleitem/folder_0800.pdf
801,1250,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1250,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1250/filename/folder_0801.pdf/mapsto/pdf/type/singleitem/folder_0801.pdf
802,1207,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1207,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1207/filename/folder_0802.pdf/mapsto/pdf/type/singleitem/folder_0802.pdf
803,1046,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1046,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1046/filename/folder_0803.pdf/mapsto/pdf/type/singleitem/folder_0803.pdf
804,1084,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1084,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1084/filename/folder_0804.pdf/mapsto/pdf/type/singleitem/folder_0804.pdf
805,1038,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1038,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1038/filename/folder_0805.pdf/mapsto/pdf/type/singleitem/folder_0805.pdf
806,1027,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1027,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1027/filename/folder_0806.pdf/mapsto/pdf/type/singleitem/folder_0806.pdf
807,1066,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1066,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1066/filename/folder_0807.pdf/mapsto/pdf/type/singleitem/folder_0807.pdf
808,1054,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1054,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1054/filename/folder_0808.pdf/mapsto/pdf/type/singleitem/folder_0808.pdf
809,1045,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1045,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1045/filename/folder_0809.pdf/mapsto/pdf/type/singleitem/folder_0809.pdf
810,1043,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1043,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1043/filename/folder_0810.pdf/mapsto/pdf/type/singleitem/folder_0810.pdf
811,1082,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1082,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1082/filename/folder_0811.pdf/mapsto/pdf/type/singleitem/folder_0811.pdf
812,1040,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1040,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1040/filename/folder_0812.pdf/mapsto/pdf/type/singleitem/folder_0812.pdf
813,1041,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1041,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1041/filename/folder_0813.pdf/mapsto/pdf/type/singleitem/folder_0813.pdf
814,1060,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1060,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1060/filename/folder_0814.pdf/mapsto/pdf/type/singleitem/folder_0814.pdf
815,1032,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1032,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1032/filename/folder_0815.pdf/mapsto/pdf/type/singleitem/folder_0815.pdf
816,1071,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1071,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1071/filename/folder_0816.pdf/mapsto/pdf/type/singleitem/folder_0816.pdf
817,1030,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1030,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1030/filename/folder_0817.pdf/mapsto/pdf/type/singleitem/folder_0817.pdf
818,1042,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1042,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1042/filename/folder_0818.pdf/mapsto/pdf/type/singleitem/folder_0818.pdf
819,1063,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1063,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1063/filename/folder_0819.pdf/mapsto/pdf/type/singleitem/folder_0819.pdf
820,1026,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1026,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1026/filename/folder_0820.pdf/mapsto/pdf/type/singleitem/folder_0820.pdf
821,1070,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1070,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1070/filename/folder_0821.pdf/mapsto/pdf/type/singleitem/folder_0821.pdf
822,1052,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1052,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1052/filename/folder_0822.pdf/mapsto/pdf/type/singleitem/folder_0822.pdf
823,1069,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1069,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1069/filename/folder_0823.pdf/mapsto/pdf/type/singleitem/folder_0823.pdf
824,1056,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1056,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1056/filename/folder_0824.pdf/mapsto/pdf/type/singleitem/folder_0824.pdf
825,1044,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1044,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1044/filename/folder_0825.pdf/mapsto/pdf/type/singleitem/folder_0825.pdf
826,1051,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1051,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1051/filename/folder_0826.pdf/mapsto/pdf/type/singleitem/folder_0826.pdf
827,1037,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1037,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1037/filename/folder_0827.pdf/mapsto/pdf/type/singleitem/folder_0827.pdf
828,1079,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1079,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1079/filename/folder_0828.pdf/mapsto/pdf/type/singleitem/folder_0828.pdf
829,1048,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1048,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1048/filename/folder_0829.pdf/mapsto/pdf/type/singleitem/folder_0829.pdf
830,1036,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1036,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1036/filename/folder_0830.pdf/mapsto/pdf/type/singleitem/folder_0830.pdf
831,1081,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1081,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1081/filename/folder_0831.pdf/mapsto/pdf/type/singleitem/folder_0831.pdf
832,1075,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1075,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1075/filename/folder_0832.pdf/mapsto/pdf/type/singleitem/folder_0832.pdf
833,1061,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1061,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1061/filename/folder_0833.pdf/mapsto/pdf/type/singleitem/folder_0833.pdf
834,1068,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1068,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1068/filename/folder_0834.pdf/mapsto/pdf/type/singleitem/folder_0834.pdf
835,1031,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1031,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1031/filename/folder_0835.pdf/mapsto/pdf/type/singleitem/folder_0835.pdf
836,1047,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1047,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1047/filename/folder_0836.pdf/mapsto/pdf/type/singleitem/folder_0836.pdf
837,1078,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1078,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1078/filename/folder_0837.pdf/mapsto/pdf/type/singleitem/folder_0837.pdf
838,1039,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1039,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1039/filename/folder_0838.pdf/mapsto/pdf/type/singleitem/folder_0838.pdf
839,1034,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1034,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1034/filename/folder_0839.pdf/mapsto/pdf/type/singleitem/folder_0839.pdf
840,1072,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1072,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1072/filename/folder_0840.pdf/mapsto/pdf/type/singleitem/folder_0840.pdf
841,1074,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1074,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1074/filename/folder_0841.pdf/mapsto/pdf/type/singleitem/folder_0841.pdf
842,1076,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1076,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1076/filename/folder_0842.pdf/mapsto/pdf/type/singleitem/folder_0842.pdf
843,1035,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1035,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1035/filename/folder_0843.pdf/mapsto/pdf/type/singleitem/folder_0843.pdf
844,1077,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1077,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1077/filename/folder_0844.pdf/mapsto/pdf/type/singleitem/folder_0844.pdf
845,1028,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1028,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1028/filename/folder_0845.pdf/mapsto/pdf/type/singleitem/folder_0845.pdf
846,660,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/660,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/660/filename/folder_0846.pdf/mapsto/pdf/type/singleitem/folder_0846.pdf
847,1050,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1050,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1050/filename/folder_0847.pdf/mapsto/pdf/type/singleitem/folder_0847.pdf
848,1059,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1059,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1059/filename/folder_0848.pdf/mapsto/pdf/type/singleitem/folder_0848.pdf
849,1058,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1058,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1058/filename/folder_0849.pdf/mapsto/pdf/type/singleitem/folder_0849.pdf
850,1029,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1029,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1029/filename/folder_0850.pdf/mapsto/pdf/type/singleitem/folder_0850.pdf
851,1080,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1080,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1080/filename/folder_0851.pdf/mapsto/pdf/type/singleitem/folder_0851.pdf
852,1073,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1073,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1073/filename/folder_0852.pdf/mapsto/pdf/type/singleitem/folder_0852.pdf
853,1083,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1083,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1083/filename/folder_0853.pdf/mapsto/pdf/type/singleitem/folder_0853.pdf
854,1057,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1057,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1057/filename/folder_0854.pdf/mapsto/pdf/type/singleitem/folder_0854.pdf
855,1067,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1067,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1067/filename/folder_0855.pdf/mapsto/pdf/type/singleitem/folder_0855.pdf
856,1064,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1064,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1064/filename/folder_0856.pdf/mapsto/pdf/type/singleitem/folder_0856.pdf
857,1065,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1065,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1065/filename/folder_0857.pdf/mapsto/pdf/type/singleitem/folder_0857.pdf
858,1024,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1024,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1024/filename/folder_0858.pdf/mapsto/pdf/type/singleitem/folder_0858.pdf
859,1025,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1025,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1025/filename/folder_0859.pdf/mapsto/pdf/type/singleitem/folder_0859.pdf
860,1049,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1049,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1049/filename/folder_0860.pdf/mapsto/pdf/type/singleitem/folder_0860.pdf
861,1053,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1053,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1053/filename/folder_0861.pdf/mapsto/pdf/type/singleitem/folder_0861.pdf
862,1033,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1033,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1033/filename/folder_0862.pdf/mapsto/pdf/type/singleitem/folder_0862.pdf
863,1062,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1062,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1062/filename/folder_0863.pdf/mapsto/pdf/type/singleitem/folder_0863.pdf
864,1230,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1230,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1230/filename/folder_0864.pdf/mapsto/pdf/type/singleitem/folder_0864.pdf
865,1224,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1224,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1224/filename/folder_0865.pdf/mapsto/pdf/type/singleitem/folder_0865.pdf
866,1347,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1347,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1347/filename/folder_0866.pdf/mapsto/pdf/type/singleitem/folder_0866.pdf
867,1334,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1334,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1334/filename/folder_0867.pdf/mapsto/pdf/type/singleitem/folder_0867.pdf
868,1268,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1268,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1268/filename/folder_0868.pdf/mapsto/pdf/type/singleitem/folder_0868.pdf
869,1294,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1294,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1294/filename/folder_0869.pdf/mapsto/pdf/type/singleitem/folder_0869.pdf
870,1304,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1304,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1304/filename/folder_0870.pdf/mapsto/pdf/type/singleitem/folder_0870.pdf
871,1348,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1348,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1348/filename/folder_0871.pdf/mapsto/pdf/type/singleitem/folder_0871.pdf
872,1355,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1355,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1355/filename/folder_0872.pdf/mapsto/pdf/type/singleitem/folder_0872.pdf
873,1276,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1276,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1276/filename/folder_0873.pdf/mapsto/pdf/type/singleitem/folder_0873.pdf
874,1188,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1188,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1188/filename/folder_0874.pdf/mapsto/pdf/type/singleitem/folder_0874.pdf
875,1275,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1275,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1275/filename/folder_0875.pdf/mapsto/pdf/type/singleitem/folder_0875.pdf
876,1327,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1327,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1327/filename/folder_0876.pdf/mapsto/pdf/type/singleitem/folder_0876.pdf
877,1202,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1202,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1202/filename/folder_0877.pdf/mapsto/pdf/type/singleitem/folder_0877.pdf
878,1206,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1206,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1206/filename/folder_0878.pdf/mapsto/pdf/type/singleitem/folder_0878.pdf
879,1335,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1335,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1335/filename/folder_0879.pdf/mapsto/pdf/type/singleitem/folder_0879.pdf
880,1340,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1340,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1340/filename/folder_0880.pdf/mapsto/pdf/type/singleitem/folder_0880.pdf
881,1154,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1154,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1154/filename/folder_0881.pdf/mapsto/pdf/type/singleitem/folder_0881.pdf
882,1365,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1365,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1365/filename/folder_0882.pdf/mapsto/pdf/type/singleitem/folder_0882.pdf
883,1330,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1330,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1330/filename/folder_0883.pdf/mapsto/pdf/type/singleitem/folder_0883.pdf
884,1298,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1298,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1298/filename/folder_0884.pdf/mapsto/pdf/type/singleitem/folder_0884.pdf
885,1269,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1269,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1269/filename/folder_0885.pdf/mapsto/pdf/type/singleitem/folder_0885.pdf
886,1338,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1338,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1338/filename/folder_0886.pdf/mapsto/pdf/type/singleitem/folder_0886.pdf
887,1263,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1263,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1263/filename/folder_0887.pdf/mapsto/pdf/type/singleitem/folder_0887.pdf
888,1243,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1243,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1243/filename/folder_0888.pdf/mapsto/pdf/type/singleitem/folder_0888.pdf
889,1339,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1339,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1339/filename/folder_0889.pdf/mapsto/pdf/type/singleitem/folder_0889.pdf
890,1183,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1183,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1183/filename/folder_0890.pdf/mapsto/pdf/type/singleitem/folder_0890.pdf
891,1238,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1238,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1238/filename/folder_0891.pdf/mapsto/pdf/type/singleitem/folder_0891.pdf
892,1209,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1209,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1209/filename/folder_0892.pdf/mapsto/pdf/type/singleitem/folder_0892.pdf
893,1160,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1160,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1160/filename/folder_0893.pdf/mapsto/pdf/type/singleitem/folder_0893.pdf
894,1181,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1181,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1181/filename/folder_0894.pdf/mapsto/pdf/type/singleitem/folder_0894.pdf
895,1303,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1303,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1303/filename/folder_0895.pdf/mapsto/pdf/type/singleitem/folder_0895.pdf
896,1152,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1152,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1152/filename/folder_0896.pdf/mapsto/pdf/type/singleitem/folder_0896.pdf
897,1163,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1163,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1163/filename/folder_0897.pdf/mapsto/pdf/type/singleitem/folder_0897.pdf
898,1187,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1187,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1187/filename/folder_0898.pdf/mapsto/pdf/type/singleitem/folder_0898.pdf
899,1289,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1289,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1289/filename/folder_0899.pdf/mapsto/pdf/type/singleitem/folder_0899.pdf
900,1278,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1278,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1278/filename/folder_0900.pdf/mapsto/pdf/type/singleitem/folder_0900.pdf
901,1248,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1248,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1248/filename/folder_0901.pdf/mapsto/pdf/type/singleitem/folder_0901.pdf
902,1179,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1179,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1179/filename/folder_0902.pdf/mapsto/pdf/type/singleitem/folder_0902.pdf
903,1219,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1219,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1219/filename/folder_0903.pdf/mapsto/pdf/type/singleitem/folder_0903.pdf
904,1221,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1221,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1221/filename/folder_0904.pdf/mapsto/pdf/type/singleitem/folder_0904.pdf
905,1307,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1307,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1307/filename/folder_0905.pdf/mapsto/pdf/type/singleitem/folder_0905.pdf
906,1366,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1366,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1366/filename/folder_0906.pdf/mapsto/pdf/type/singleitem/folder_0906.pdf
907,1201,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1201,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1201/filename/folder_0907.pdf/mapsto/pdf/type/singleitem/folder_0907.pdf
908,1232,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/1232,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/1232/filename/folder_0908.pdf/mapsto/pdf/type/singleitem/folder_0908.pdf
